Unnamed: 0,movie_ids,sources,ratings,ratings_binary,review_texts
200,dark_phoenix,audience,1.0,n,it 's _UNKNOWN_ . i hated _UNKNOWN_ minute of it . thanks to this i wo n't _UNKNOWN_ bother to try _UNKNOWN_ x-men movie hoping for a change .
201,dark_phoenix,audience,3.0,p,the film is _UNKNOWN_ than people think . the 3rd act is _UNKNOWN_ _UNKNOWN_ and the _UNKNOWN_ by michael fassbender is _UNKNOWN_ . but yes the film 's villains are _UNKNOWN_ _UNKNOWN_ and as the _UNKNOWN_ x men film its a disappointment .
202,dark_phoenix,audience,0.5,n,"i _UNKNOWN_ saw this movie and wish i _UNKNOWN_ had . thank god the critic 's consensus is that this is _UNKNOWN_ . the fact that it got 64 % positive from audiences is a _UNKNOWN_ example of why the brexits of the _UNKNOWN_ happen . the _UNKNOWN_ x-men movie _UNKNOWN_ , and one of the _UNKNOWN_ _UNKNOWN_ of _UNKNOWN_ . forced , phony , _UNKNOWN_ conflicts . completely antithetical to some of the most _UNKNOWN_ _UNKNOWN_ , and often self-contradictory & flip-floppy _UNKNOWN_ w/in that . an absolute bird-flip to all fans who read the books for the _UNKNOWN_ . for instance , as if under any circumstance , the _UNKNOWN_ , elegant , and _UNKNOWN_ beast/hank mccoy could _UNKNOWN_ have _UNKNOWN_ the _UNKNOWN_ urge to _UNKNOWN_ kill one of his _UNKNOWN_ friends , over what he _UNKNOWN_ to be an accident . let alone _UNKNOWN_ to form a posse and sick the mad dogs on her ? ? bs . that 's just one small example of how absurdly this movie betrays its own premises . dweeby _UNKNOWN_ for _UNKNOWN_ , and a total bastardization of _UNKNOWN_ other key _UNKNOWN_ . _UNKNOWN_ helped by michael fassbender 's _UNKNOWN_ job as magneto , but _UNKNOWN_ this was his weakest and most hollow , superficial and implausible writing _UNKNOWN_ . all i can say , is that i 'm glad fox will _UNKNOWN_ make _UNKNOWN_ x-men film again ."
203,dark_phoenix,audience,4.0,p,"i think this is a _UNKNOWN_ one , maybe sophie turner pushed it all up a bit for me but it 's x-men so…"
204,dark_phoenix,audience,3.0,p,"the shape-shifting aliens were hyped up but defeated with so _UNKNOWN_ ease , which i think was the _UNKNOWN_ flaw of this movie ."
205,dark_phoenix,audience,2.0,n,"sorry but _UNKNOWN_ miss , the _UNKNOWN_ _UNKNOWN_ does n't deliver _UNKNOWN_ the _UNKNOWN_ one did . also stories matter , and special effects do n't make a _UNKNOWN_ movie . _UNKNOWN_ x men film that disappointed me ."
206,dark_phoenix,audience,1.5,n,simon kinberg has not botched the phoenix saga twice .... yikes . keep far _UNKNOWN_ .
207,dark_phoenix,audience,1.5,n,"the _UNKNOWN_ of the franchise is unfortunate the last film for the primary x-men team . it is a _UNKNOWN_ _UNKNOWN_ _UNKNOWN_ , that is at the _UNKNOWN_ _UNKNOWN_ , with glimmers of _UNKNOWN_ in its decent _UNKNOWN_ and alright action sequences , though these are sparse . 3/10"
208,dark_phoenix,audience,5.0,p,_UNKNOWN_ movie ! _UNKNOWN_ though it was a _UNKNOWN_ i still thought it was _UNKNOWN_ _UNKNOWN_ !
209,dark_phoenix,audience,3.0,p,de todo el universo mutante esta es la pelicula que decepciono y _UNKNOWN_ y recalco la penosa actuacion de sophie turner
0,catwoman,critics,rotten,n,i _UNKNOWN_ ( d ) basketball more than anything in the _UNKNOWN_ until i _UNKNOWN_ the basketball _UNKNOWN_ in catwoman . now i hate basketball .
1,catwoman,critics,rotten,n,catwoman - _UNKNOWN_ me want to go me-ooooooooowwwwwwwwww . it ca n't slink from theatres fast _UNKNOWN_ for me .
2,catwoman,critics,rotten,n,"if there was _UNKNOWN_ a movie capable of _UNKNOWN_ _UNKNOWN_ of progress in its tracks , this would be the one ."
3,catwoman,critics,rotten,n,"if you want to see a _UNKNOWN_ catwoman , check out michelle pfeiffer 's turn in batman returns , but _UNKNOWN_ you do , leave this kitty cat in the alley where it _UNKNOWN_ ."
4,catwoman,critics,rotten,n,"its over-edited style smacks of panic , the cgi cat woman is plainly not _UNKNOWN_ , and the broadside it fires at the beauty industry is only limp at _UNKNOWN_ ."
5,catwoman,critics,rotten,n,it 's painful .
6,catwoman,critics,rotten,n,"bereft of excitement and with action _UNKNOWN_ similar to those we 've seen a dozen _UNKNOWN_ before , this is a very _UNKNOWN_ effort indeed ."
7,catwoman,critics,rotten,n,catwoman is _UNKNOWN_ than _UNKNOWN_ -- it 's _UNKNOWN_ . so _UNKNOWN_ it 's not _UNKNOWN_ _UNKNOWN_ .
8,catwoman,critics,rotten,n,halle berry is a _UNKNOWN_ woman with charisma to burn and definite acting ability -- but _UNKNOWN_ the _UNKNOWN_ actors _UNKNOWN_ need to be _UNKNOWN_ when they 're _UNKNOWN_ fools of themselves .
9,catwoman,critics,fresh,p,"not as _UNKNOWN_ as you might _UNKNOWN_ , but also not as _UNKNOWN_ . daft and _UNKNOWN_ _UNKNOWN_ ."
10,catwoman,critics,rotten,n,_UNKNOWN_ special effects ( with weak echoes of _UNKNOWN_ _UNKNOWN_ outings such as spider-man ) and an _UNKNOWN_ central _UNKNOWN_ contribute to what was one of the flop blockbusters of 2004 .
11,catwoman,critics,rotten,n,"a lumpy , unexciting mele , as _UNKNOWN_ as a bowl of sour milk ."
12,catwoman,critics,rotten,n,"the _UNKNOWN_ 's a hodgepodge of witchcraft , ancient egyptian lore , pulp feminism , and a dash of s & m ."
13,catwoman,critics,rotten,n,"catwoman 's _UNKNOWN_ , a _UNKNOWN_ specialist named pitof , is not contained by the rules of _UNKNOWN_ . _UNKNOWN_ that make _UNKNOWN_ ? _UNKNOWN_ . _UNKNOWN_ with inner _UNKNOWN_ ? utterly passe ."
14,catwoman,critics,rotten,n,a flashy but uninvolving batman spin-off ( of sorts ) with halle berry starring andone-named french _UNKNOWN_ pitof directing .
15,catwoman,critics,rotten,n,"if cats , those snootiest of creatures , went to the _UNKNOWN_ , they would be appalled and mortified . what did they _UNKNOWN_ do to deserve having their _UNKNOWN_ name and mannerisms dragged through such dingbat fluff as this ?"
16,catwoman,critics,rotten,n,_UNKNOWN_ hundred million dollars down the drain .
17,catwoman,critics,rotten,n,"relentlessly gaudy and in _UNKNOWN_ with its pg-13 approximation of kink , catwoman is essentially an excuse to pose berry in _UNKNOWN_ outfits . it 's all too pre-fab to register as sexy , though , and _UNKNOWN_ the fight _UNKNOWN_ look _UNKNOWN_ fashion shoots ."
18,catwoman,critics,rotten,n,"a soulless amalgamation of quick edits , computer _UNKNOWN_ and swooping , nausea-inducing dolly _UNKNOWN_ ."
19,catwoman,critics,rotten,n,"[ provides ] a safety net for _UNKNOWN_ person who _UNKNOWN_ directs a _UNKNOWN_ movie for the rest of _UNKNOWN_ : `` _UNKNOWN_ , that completely sucked , but it was no catwoman '' ."
20,catwoman,audience,4.0,p,i don´t agree with the term guilty _UNKNOWN_ but this movie is the closest thing i can call a guilty _UNKNOWN_ .
21,catwoman,audience,3.5,p,"seriously , this `` 9 lifes '' affair is _UNKNOWN_ _UNKNOWN_ & _UNKNOWN_ . not _UNKNOWN_ why the rating but lady _UNKNOWN_ is _UNKNOWN_ _UNKNOWN_ , halle was _UNKNOWN_ do n't think others can carry it as _UNKNOWN_ as her ."
22,catwoman,audience,2.0,n,"i was _UNKNOWN_ to watch this by a friend because of how _UNKNOWN_ it was . i gave it a go and while it 's not the _UNKNOWN_ movie i 've _UNKNOWN_ seen , it is _UNKNOWN_ written weirdly and has a meh plot . the narrations i think are okay ."
23,catwoman,audience,5.0,p,i _UNKNOWN_ it - the _UNKNOWN_ line was _UNKNOWN_ - i do n't know why people think it 's such a _UNKNOWN_ movie .
24,catwoman,audience,4.0,p,_UNKNOWN_ it _UNKNOWN_ supported it for all that it was & _UNKNOWN_ halle berry
25,catwoman,audience,1.0,n,did they _UNKNOWN_ think they were going to trick people into thinking they would be seeing selina kyle ?
26,catwoman,audience,2.0,n,"okay so this is n't a _UNKNOWN_ movie . it 's not nearly as _UNKNOWN_ as _UNKNOWN_ seems to think , but _UNKNOWN_ we 've been spoiled the last twenty _UNKNOWN_ with _UNKNOWN_ _UNKNOWN_ book _UNKNOWN_ we _UNKNOWN_ to look down on this one with _UNKNOWN_ reason . while halle berry looks _UNKNOWN_ in a sexy skimpy leather outfit and she has a cat fight with sharon stone , that normally should be _UNKNOWN_ to make it a _UNKNOWN_ for _UNKNOWN_ but _UNKNOWN_ that does n't save it from its corny premise ."
27,catwoman,audience,0.5,n,es una pelicula horrenda muy mala sobreactuada con razon halle berry acepto su premio razzie comon peor actriz con _UNKNOWN_ alegria
28,catwoman,audience,1.0,n,"now hear me out . as a movie in _UNKNOWN_ , this movie 's obviously beyond _UNKNOWN_ . so _UNKNOWN_ that halle berry herself called it _UNKNOWN_ when she _UNKNOWN_ picked her razzie _UNKNOWN_ . but as a guilty _UNKNOWN_ ... _UNKNOWN_ then . this is one hell of a guilty _UNKNOWN_ movie for me and i 'll explain why . this movie is basically the room of the _UNKNOWN_ genre . it 's the kind of _UNKNOWN_ that _UNKNOWN_ you have a _UNKNOWN_ _UNKNOWN_ in the end . at least that 's how it is for me . this movie 's the kind of _UNKNOWN_ that ends up being very _UNKNOWN_ . halle berry being forced to rub catnip on her _UNKNOWN_ ... it just cracks me the hell up _UNKNOWN_ _UNKNOWN_ i see it . how can it not ? a actual _UNKNOWN_ with a ( questionable ) brain _UNKNOWN_ wrote that in a script . not to mention how it takes the name `` catwoman '' _UNKNOWN_ _UNKNOWN_ and the outfit for her is ... _UNKNOWN_ it 's a sight to _UNKNOWN_ . but _UNKNOWN_ , the movie has a _UNKNOWN_ banger _UNKNOWN_ , _UNKNOWN_ the song `` who 's in control '' by natasha schneider . if you wan na have a _UNKNOWN_ _UNKNOWN_ and are looking for a guilty _UNKNOWN_ sort of movie , then catwoman is one of my _UNKNOWN_ _UNKNOWN_ ."
29,catwoman,audience,4.0,p,_UNKNOWN_ movie by the perfomance of halle berry
30,turbo_a_power_rangers_movie,critics,rotten,n,those with no investment in mmpr lore will find it tough going _UNKNOWN_ .
31,turbo_a_power_rangers_movie,critics,rotten,n,"_UNKNOWN_ for _UNKNOWN_ fans , `` turbo '' is an abysmal action follow-up that takes the series in to a dead end that it had to claw out of for a _UNKNOWN_ _UNKNOWN_ ."
32,turbo_a_power_rangers_movie,critics,rotten,n,"_UNKNOWN_ '90s _UNKNOWN_ rangers film has lots of violence , peril ."
33,turbo_a_power_rangers_movie,critics,fresh,p,a _UNKNOWN_ fantasy _UNKNOWN_ .
34,turbo_a_power_rangers_movie,critics,rotten,n,"_UNKNOWN_ the tv series , the pic features makeup and special-effects gimmickry that are far less persuasive than what might be found at second-rate theme-park attractions ."
35,turbo_a_power_rangers_movie,critics,rotten,n,"with minimalist and universal fantasies as their points of _UNKNOWN_ , the _UNKNOWN_ deeds evolve only incrementally beyond the _UNKNOWN_ -- a _UNKNOWN_ _UNKNOWN_ process ."
36,turbo_a_power_rangers_movie,critics,rotten,n,works a _UNKNOWN_ _UNKNOWN_ than the _UNKNOWN_ _UNKNOWN_ rangers movie but will not extend its appeal beyond the show 's fan base .
37,turbo_a_power_rangers_movie,critics,rotten,n,"the _UNKNOWN_ is atrocious , as are the wretched signature morphin moves : someone get these rangers to a _UNKNOWN_ school !"
38,turbo_a_power_rangers_movie,critics,rotten,n,nan
39,turbo_a_power_rangers_movie,critics,fresh,p,nan
40,turbo_a_power_rangers_movie,critics,rotten,n,nearly unbearable .
41,turbo_a_power_rangers_movie,critics,rotten,n,_UNKNOWN_ who have read their shakespeare will recognize that turbo is a lot of _UNKNOWN_ and fury signifying _UNKNOWN_ .
42,turbo_a_power_rangers_movie,critics,rotten,n,a purgatory of low-budget interplanetary _UNKNOWN_ .
43,turbo_a_power_rangers_movie,critics,fresh,p,turbo is a _UNKNOWN_ follow-up to the _UNKNOWN_ 1995 mighty morphin _UNKNOWN_ rangers .
44,turbo_a_power_rangers_movie,critics,rotten,n,"as the _UNKNOWN_ _UNKNOWN_ ended , i found myself musing about _UNKNOWN_ amy jo johnson . i wondered if , when she was on the set , she was hoping that some producer would see this show , find her hidden _UNKNOWN_ and save her from having to do this anymore ."
45,turbo_a_power_rangers_movie,critics,rotten,n,as amateurish as any special-effects driven effort in recent memory .
46,turbo_a_power_rangers_movie,critics,rotten,n,"for me , that low-tech , fifties , camp charm wore a mite thin by the second half-hour , but then , i 'm not the target audience , am i ?"
47,turbo_a_power_rangers_movie,critics,rotten,n,nan
48,turbo_a_power_rangers_movie,critics,rotten,n,it 's cheesy-looking and convoluted and has as _UNKNOWN_ _UNKNOWN_ as a bus tire .
49,turbo_a_power_rangers_movie,critics,rotten,n,"the formula is so unshakeable in its _UNKNOWN_ that , within the context of the rangers universe , the twists turbo serves up can only be described as ingenious ."
50,turbo_a_power_rangers_movie,audience,2.5,n,"a movie meant of it 's target audience , and no-one else ."
51,turbo_a_power_rangers_movie,audience,1.5,n,"this was a _UNKNOWN_ _UNKNOWN_ considering how _UNKNOWN_ i _UNKNOWN_ the _UNKNOWN_ _UNKNOWN_ rangers movie.this was cheap , _UNKNOWN_ and underwhelming compared to the 1995 film ."
52,turbo_a_power_rangers_movie,audience,2.0,n,i just can not get into _UNKNOWN_ rangers _UNKNOWN_ ! !
53,turbo_a_power_rangers_movie,audience,5.0,p,"this is the _UNKNOWN_ movie i have _UNKNOWN_ seen in my life . maybe _UNKNOWN_ in 2 life _UNKNOWN_ . i _UNKNOWN_ _UNKNOWN_ the _UNKNOWN_ villain lady and her outfit . she 's cool . my friend also _UNKNOWN_ _UNKNOWN_ her and wants to be her . i _UNKNOWN_ the wizard and his wife and hisy baby . i _UNKNOWN_ when he ( the wizard , not the baby ) sees the lion and the birds , but i do not _UNKNOWN_ the birds push him out of their nest bc he also wanted to be in the nest and it was _UNKNOWN_ and they could ahve shared . the bird eyes were so cute , but it was n't _UNKNOWN_ that reflected in them ; no , it was cruelty . i forgive them because they are cute . this is called hot girl privlege . i 'm still _UNKNOWN_ the movie and its okay bc the _UNKNOWN_ rangers are there now . also i forgot but i was _UNKNOWN_ excited when rita repulsa came in and then said she hates her husband . the end ."
54,turbo_a_power_rangers_movie,audience,1.0,n,"the mmpr film and the 2017 reboot both _UNKNOWN_ _UNKNOWN_ actual _UNKNOWN_ . but `` turbo : a _UNKNOWN_ rangers movie '' _UNKNOWN_ out _UNKNOWN_ a extended episode of _UNKNOWN_ rangers . watchin ' it _UNKNOWN_ _UNKNOWN_ watchin ' a cheap _UNKNOWN_ dream . ironically , _UNKNOWN_ jason david frank thought this film sucked , and he was in it ."
55,turbo_a_power_rangers_movie,audience,1.0,n,"a failure at all ends , `` turbo : a _UNKNOWN_ rangers movie '' should 've been given the name `` turd-o : a _UNKNOWN_ rangers assrape . '' there 's no need to ask why : the blue ranger is a _UNKNOWN_ , the rangers themselves _UNKNOWN_ morph , and the special effects are _UNKNOWN_ . the creation of the turbo _UNKNOWN_ is n't explained , and neither is how they lost the zeo _UNKNOWN_ . their suits are _UNKNOWN_ of spandex and their transformation command has went from `` it 's morphin ' _UNKNOWN_ '' to `` shift into turbo , '' and that _UNKNOWN_ sucks . the plot is _UNKNOWN_ written , and the demon maligore looks more _UNKNOWN_ a _UNKNOWN_ dragon than a actual demon . _UNKNOWN_ direction , a endless amount of plot holes , and _UNKNOWN_ fight _UNKNOWN_ doom this film from the _UNKNOWN_ . `` turbo '' is just a extended episode of _UNKNOWN_ rangers , and it _UNKNOWN_ rises to achieve more than that ."
56,turbo_a_power_rangers_movie,audience,1.0,n,"there should 've been only one _UNKNOWN_ rangers movie . lookin ' at it , this film is _UNKNOWN_ than the mmpr film : the action is _UNKNOWN_ , the special effects look cheaper ( and typical of the television series ) , and none of the actors appear interested in where the plot 's goin ' . as for the suits , this one drops the _UNKNOWN_ costumes in favor for the fucked-up spandex that the tv series uses . the _UNKNOWN_ _UNKNOWN_ ? the _UNKNOWN_ blue ranger , who grows 'bout a foot or so _UNKNOWN_ _UNKNOWN_ he morphs , which is honestly proof of the _UNKNOWN_ execution that `` turbo : a _UNKNOWN_ rangers movie '' gives . as a whole , it 's more _UNKNOWN_ a extended episode of _UNKNOWN_ rangers than a actual film and could _UNKNOWN_ be the franchise 's own `` _UNKNOWN_ iv . '' _UNKNOWN_ thing is _UNKNOWN_ jason david frank ( the lone bright spot ) thought this was a _UNKNOWN_ movie , and he was in it ... and he knows that `` turbo '' is gettin ' the burnin ' medallion of _UNKNOWN_ . and btw , before i break it all down , i noticed somethin ' odd : the _UNKNOWN_ ranger in `` gosei sentai dairanger , '' the second `` super sentai '' series that was used on `` _UNKNOWN_ rangers , '' is known as the kiba ranger , and he 's _UNKNOWN_ a _UNKNOWN_ boy ( _UNKNOWN_ 10 ) . ironically _UNKNOWN_ , the blue racer in `` gekisou sentai carranger , '' which was the source material for the show that followed this film , is a _UNKNOWN_ and not a _UNKNOWN_ _UNKNOWN_ justin . also , imo , if he 's _UNKNOWN_ , why does justin look _UNKNOWN_ a _UNKNOWN_ ? and why does he _UNKNOWN_ _UNKNOWN_ that ? that still bothers me . to close things out , `` turbo '' _UNKNOWN_ _UNKNOWN_ a cheap _UNKNOWN_ dream . and honestly , it 's _UNKNOWN_ . _UNKNOWN_ _UNKNOWN_ . it 's not a _UNKNOWN_ look for anyone . _UNKNOWN_ : 1/5 _UNKNOWN_ : 1/5 acting : 1/5 special effects : 0/5 direction : 0/5 _UNKNOWN_ : 1/5 _UNKNOWN_ ( songs & _UNKNOWN_ , mostly heavy metal _UNKNOWN_ related to what it sets the _UNKNOWN_ for ) : 1/5 _UNKNOWN_ : 1/5"
