,movie_ids,sources,ratings,ratings_binary,review_texts
1666,haunting_of_molly_hartley,critics,rotten,n,The cinematic equivalent of a razor blade hidden in an apple.
1667,haunting_of_molly_hartley,critics,rotten,n,"For those who find bloody noses and whispered voices bone-chilling, heeeeeeere's The Haunting of Molly Hartley."
1668,haunting_of_molly_hartley,critics,rotten,n,"Unfortunately, the performances are so slack and the filmmaking so clunky that any intentional humour gets lost in a sea of inadvertent giggles."
1669,haunting_of_molly_hartley,critics,rotten,n,"The Haunting of Molly Hartley flirts with having something to say about budding female sexuality and evangelical religion, but it winds up being a pale copy of several of Roman Polanski's more chilling films."
1670,haunting_of_molly_hartley,critics,rotten,n,This softcore thriller runs strictly by the numbers.
1671,haunting_of_molly_hartley,audience,0.5,p,"Calling this a horror movie is like calling Disaster Movie a comedy.

I'm glad the lead actress managed to find better roles since then, because this atrocity could've easily ruined any chances of that if it wasn't forgotten. It's an absolute mess of a film, that makes no sense and doesn't even give you a good pay off."
1672,haunting_of_molly_hartley,audience,4.0,n,Has an entertaining plot with good acting.
1673,haunting_of_molly_hartley,audience,2.5,p,"Giving it an extra half star for entertainment value. It reminded me of a mix of popular teen movies of the '90s: Cruel Intentions + The Craft + She's All That + a dash of just enough mystery to make me want to know the final result. Ultimately the end wasn't mind blowing, but it's a teen ""horroresque"" flick with popular teen television actors, so for what it was it was okay."
1674,haunting_of_molly_hartley,audience,2.0,p,Can ghosts ever be offended? They will if they watch this cheapest dumb movie that's only a teenage drama with a contradictive supernatural twist. (D+)
1675,haunting_of_molly_hartley,audience,2.0,p,"A haunting should be metaphysical; a horror movie should be rated R. Naming a mind game played by an entire town a haunting doesn't make it one,and garnering a PG-13 rating to boot lets you know this wasn't a movie for me. The only thing I enjoyed was the Jessica Lowndes appearance at the beginning which gave the rating a little boost."
1676,haunting_of_molly_hartley,audience,4.0,n,"So I am among a small majority that enjoyed this film... in my defense I purchased it for a very low price when a video store was going out of business. The less I pay, the less I expect to be entertained."
1677,haunting_of_molly_hartley,audience,1.5,p,Wait. What just happened? And why? I am so confused...
1678,haunting_of_molly_hartley,audience,1.0,p,Do the makers of these films realize that horror movies should have some cares in them? There's not even a jump scare in this. This should have been called 'The Disappointing Movie of Molly Hartley'. Or perhaps the title should should match the Scooby-Doo level of horror and go with 'Molly Hartley and the Case of the Horrible Ending'. It would have even been better with just some simple punctuation. The Haunting of Molly Hartley? The answer is No
1679,haunting_of_molly_hartley,audience,3.5,n,"I'd say bizarre. I don't know... a horror film not terrifying, a private high school movie not as crual as usual... For Chace Crawford fans probably! (I am... so I've watched.)"
1680,haunting_of_molly_hartley,audience,0.5,p,"It's just awful. A tired, overused plot with some stupid 'ghost' scenes slapped on. Totally HORRIBLE! 13/100"
1681,gotti_2018,critics,rotten,n,A Gotti awful mess.
1682,gotti_2018,critics,rotten,n,"It's the Gigli of gangster movies, something astoundingly incoherent that strikes that fatal balance of boredom and unintentional humor that's virtually impossible to recommend."
1683,gotti_2018,critics,rotten,n,"This biopic is always in a rush, establishing plot points here and there, but never explaining any of them. [Full review in Spanish]"
1684,gotti_2018,critics,rotten,n,Pretty much everything is off in this biopic.
1685,gotti_2018,critics,rotten,n,"This love letter to the Gotti family combines a half-dozen framing devices, nonsensical time jumps, copious news footage, straight-to-camera narration, and a bullet point story structure into an indecipherable, unwatchable, excruciating mess of a movie."
1686,gotti_2018,critics,rotten,n,"They've delivered a dish that's somehow burnt and cold, bland and over-spiced."
1687,gotti_2018,critics,rotten,n,"The best So Bad It's Good movie of 2018, if not of the entire decade."
1688,gotti_2018,critics,rotten,n,"'Listen to me, and listen to me good. You never gonna see another guy like me if you live to be five thousand,' Travolta's Teflon Don boasts in the final scene. With any luck, we'll never see another mob-movie misfire like this either."
1689,gotti_2018,critics,rotten,n,"An incoherent jumble not unlike that of puzzle pieces thrown together in a bag, shaken up, and heaved on the screen in an astonishing display of haphazard incompetence."
1690,gotti_2018,critics,rotten,n,"Deciding what GOTTI's biggest misdeed, though? Easy. Being deadly dull."
1691,gotti_2018,critics,rotten,n,Not a single shred of complexity or competence. [Full Review in Spanish]
1692,gotti_2018,critics,rotten,n,Gotti is The Room of mob movies.
1693,gotti_2018,critics,rotten,n,"It's a shame Connolly didn't quit while he was behind. All Gotti has going for it is a characteristically energetic Travolta, and without him, it's dead on arrival."
1694,gotti_2018,critics,rotten,n,"The story, despite having a prominent American crime figure as an object of inspiration, is unable to create interest because of multiple aspects. [Full Review in Spanish]"
1695,gotti_2018,critics,rotten,n,"It had serious casting issues...maybe it's too soon for them to actually be releasing this movie, and it's too close to everything going down?"
1696,gotti_2018,critics,rotten,n,"I almost want to give it no rating, because it's almost not even a movie."
1697,gotti_2018,critics,rotten,n,You cannot say a subject never deserves a movie. No doubt John Gotti could be the focus of a great crime drama. But with this Gotti crime doesn't pay.
1698,gotti_2018,critics,rotten,n,A colossal dumpster fire mess of a movie that is stringed together by a terrible script and tired gangster film tropes.
1699,gotti_2018,critics,rotten,n,"By treating its murderous subject as an unambiguous hero, it does what gangster films have been falsely accused of doing for decades: glorifying mobsters (Broad Street Review)"
1700,gotti_2018,critics,rotten,n,"In a few years I imagine movie fans will at least appreciate it as a camp classic in the tradition of ""Mommy Dearest."""
1701,gotti_2018,critics,rotten,n,"'Listen to me, and listen to me good. You never gonna see another guy like me if you live to be five thousand,' Travolta's Teflon Don boasts in the final scene. With any luck, we'll never see another mob-movie misfire like this either."
1702,gotti_2018,critics,rotten,n,"A comically terrible imitation of a biopic, directed by Kevin Connolly with all the flair and nuance of a movie-within-a-movie on 'Entourage.'"
1703,gotti_2018,critics,rotten,n,He looks distractingly terrible at every stop...You never forget that you are watching John Travolta playing John Gotti every time.
1704,gotti_2018,critics,rotten,n,It's more run-of-the-mill than it is colossally misguided.
1705,gotti_2018,critics,rotten,n,"Gotti tries too hard to cram too much information into a small space, and you come away learning almost nothing about the man, other than the filmmakers feel he was a pretty stand-up guy."
1706,gotti_2018,critics,rotten,n,"You might think this sounds hilariously bad. It must be so bad it's kind of good, right? Wrong. Gotti is not remotely fun, even ironically."
1707,gotti_2018,critics,rotten,n,It's not a good movie. But the blame can't be laid at its star's Ferragamo-shod feet.
1708,gotti_2018,critics,rotten,n,"I'd rather wake up next to a severed horse head than ever watch ""Gotti"" again."
1709,gotti_2018,critics,rotten,n,Starring in this mobster biopic that deserves to get whacked is an offer Travolta should have refused. Insane testimonials from Gotti supporters at the end are as close as this s---show will ever get to good reviews.
